origin,destination,label,neuroGravity_prediction
8,74,0.0,60.52976608276367
8,75,0.0,72.73831939697266
8,76,0.0,57.52090072631836
8,77,0.0,29.554508209228516
8,78,0.0,21.285390853881836
8,79,0.0,35.40476608276367
8,80,0.0,0.0
8,81,0.0,47.31444549560547
8,82,0.0,48.63185119628906
8,83,0.0,76.08285522460938
8,84,0.0,46.13166427612305
8,85,0.0,41.41472625732422
8,86,0.0,23.1964054107666
8,87,0.0,63.69227981567383
8,88,0.0,56.63979721069336
8,89,0.0,0.0
8,90,0.0,0.0
8,91,0.0,28.139257431030273
8,92,0.0,35.52758026123047
8,93,0.0,2.900391101837158
8,94,0.0,84.0521469116211
8,95,0.0,230.8290557861328
8,96,0.0,126.11196899414062
8,97,0.0,28.83143424987793
9,0,0.0,591.0799560546875
9,1,0.0,3.7412400245666504
9,2,0.0,462.05242919921875
9,3,0.0,51.56243133544922
9,4,0.0,432.2950134277344
9,5,0.0,18.192989349365234
9,6,0.0,617.3717041015625
9,7,0.0,0.8765367269515991
9,8,0.0,48.525814056396484
9,9,0.0,5016.29296875
9,10,0.0,609.0908813476562
9,11,0.0,324.3375244140625
9,12,0.0,1.4293794631958008
9,13,0.0,117.18003845214844
9,14,0.0,2.3526620864868164
9,15,0.0,1.4745206832885742
